Texto,Comentarios,Clicks,Etiqueta,000,2026,ahora,ayuso,años,caso,cómo,datos,después,donald,dos,eeuu,empresa,eng,epstein,españa,gobierno,gran,guerra,hace,historia,ia,irán,israel,madrid,medio,menos,mientras,millones,mundo,partido,país,personas,política,pp,presidente,puede,según,ser,si,sido,sino,sistema,solo,sánchez,tras,trump,unidos,vez,vox
"Milei arrancó su visita a España con un encuentro con el ultraderechista Santiago Abascal El presidente Javier Milei arrancó su visita no oficial a España con una reunión con Santiago Abascal, líder de Vox, el partido de la ultraderecha. Igual que en su anterior visita, fue la primera visita que entró al hotel Hyatt Regency Hesperia. La reunión duró una hora y el Presidente estuvo vestido con el mameluco de YPF, su habitual atuendo en los viajes largos.",63,1066,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5906310778781965,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.35977979652547626,0.0,0.0,0.0,0.0,0.6368185682673249,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3408453299760485
"Trump pide ayuda de otros países para mantener abierto el estrecho de Ormuz El mandatario presumió de la actuación del ejército de Estados Unidos, pero advirtió de la necesidad de ayuda internacional para frenar la ofensiva iraní.",110,896,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6878233115954125,0.7258781523271796,0.0,0.0
Los negativos son la verdad fotográfica: el coleccionista que reunió un tesoro de imágenes de la Segunda Guerra Mundial [ENG] El fotógrafo ucraniano Arthur Bondar ha reunido una gran colección de imágenes de fotógrafos a menudo desconocidos.,3,1924,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5725074041837716,0.0,0.0,0.0,0.6258381700910548,0.5296809011205139,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El contingente español en Líbano, ""en condiciones muy duras"": ""Pasan mucho tiempo en búnker con bombardeos incluso en sus posiciones"" Las familias de nuestros militares es importante que sepan que están tomando todas las medidas de protección y seguridad y que están cuidándose', apuntó. Actualmente, se han desplegado",54,550,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“No es el fin del mundo, simplemente no va haber una vuelta a la ‘normalidad’” ""El colapso resulta fascinante, porque se imagina como una suerte de fuego purificador, similar a la revolución, pero como su negativo, en forma de caída y no de ascenso o de progreso. El problema es que no vamos a asistir a un hundimiento general de los sistemas sociales que nos devuelvan al neolítico temprano, aun cuando no se pueda excluir la posibilidad de un guerra de aniquilación total. Lo más probable, en cambio, es que vaya a seguir habiendo Estados, infraestructuras, tecnologías sofisticadas y espacios de seguridad para una parte...""",17,2931,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6984755232023355,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7156339451753415,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"China entrena robots como alumnos en un aula: aprenden a preparar café y hacer tareas domésticas Con cascos y mandos de realidad virtual, investigadores chinos enseñan a robots humanoides a realizar tareas cotidianas.  Los datos se cargan en la nube. Una vez que se aprueban, y se convierten en un conjunto de datos, se cargan en el robot y este aprende a partir de ellos"", explicó Qu Qiongbin, entrenadora de robots de IA que recopila datos para estos sistemas. Añadió: ""En realidad es un proceso muy interesante. Siento una gran satisfacción cuando consigo que complete la tarea, es como enseñar a mi propio hijo y sentir que ha crecido"".",15,703,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8797973582048377,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790176539298991,0.0,0.0,0.0,0.26505642057248585,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2790176539298991,0.0
"Un ex alto cargo del Pentágono pide a Trump ""reconocer a Ceuta y Melilla como territorio marroquí ocupado"" Michael Rubin asegura que el ""legado"" de Sánchez podría ser el de poner ""fin al imperialismo español en África"". El lobby marroquí utiliza los 'think tanks' estadounidenses para cargar contra España y defender sus intereses.",79,749,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4770710729875335,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.47983224136000324,0.0,0.0,0.0,0.0,0.0,0.5812106406058172,0.0,0.4520601759904701,0.0,0.0,0.0
"Proyectiles israelíes impactan en una base de las fuerzas de la ONU en el sur del Líbano (Eng) Según informaron los medios estatales, el viernes 13 de marzo de 2026 unos proyectiles israelíes impactaron en una base de las fuerzas de paz de las Naciones Unidas en el sur del Líbano, mientras Israel y Hezbolá libraban su última guerra. «Los proyectiles israelíes cayeron dentro del cuartel general del batallón nepalí de las fuerzas de la FPNUL, en la localidad de Mays al-Jabal», informó la Agencia Nacional de Noticias del Líbano, de titularidad estatal, en referencia a la Fuerza Provisional de las Naciones Unidas en el Líbano.",25,230,politica,0.0,0.43971685603826227,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3984963483224213,0.0,0.0,0.0,0.0,0.36868676864290856,0.0,0.0,0.0,0.0,0.40742912531822867,0.0,0.0,0.0,0.4241731123044201,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40742912531822867,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Este jueves, recién llegada de Estados Unidos, Isabel Díaz Ayuso apoyaba las amenazas de Trump a España. Desde Malas Lenguas, Pablo Iglesias analizaba el futuro panorama que se puede vislumbrar ""Pero es que a esta señora que resulta impresentable le vota mucha gente y tiene armado todo un entramado criminal desde toda la lógica corrupta que afecta a su familia y su pareja hasta la financiación de esos escuadristas que acosan a las mujeres de izquierdas""",34,1610,politica,0.0,0.0,0.0,0.5173848863118481,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.42468142462609954,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4578916127672736,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4024171039214839,0.42468142462609954,0.0,0.0
"Netanyahu pide terminar el ""circo absurdo"" de su juicio por corrupción; dice que necesita centrarse en la guerra ""Lo correcto es terminar este circo absurdo, darle al Estado de Israel y a mí tiempo para lidiar con esta guerra, algo sobre lo que pienso durante todas las horas en las que permanezco despierto, que son muchas""",54,650,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8752750896733269,0.0,0.0,0.0,0.0,0.48362538952928186,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
El presidente de Irán camina por Teherán saludando a los viandantes Las imágenes muestran a Masud Pezeshkian durante las celebraciones del Día de Al Quds en la capital iraní en pleno conflicto con Israel y EE UU.,46,1629,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5599783677625582,0.5963620173466305,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5751317865535154,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Los vendedores de entradas de Ticketmaster se jactan de timar al público: ""Les robamos con los ojos cerrados"" ""Les robamos con los ojos cerrados"" o ""esta gente es tan estúpida que casi me siento mal de aprovecharme de ella"". Estas frases pertenecen a un conjunto de mensajes intercambiados en 2022 entre dos responsables de venta de entradas de Live Nation Entertainment en los que se jactaban de timar a los usuarios. Las conversaciones se han conocido este jueves, tres días después de que la compañía llegara a un acuerdo con el Departamento de Justicia para buscar vías con las que poner fin a su juicio antimonopolio.",31,1226,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6885609918293519,0.0,0.7251784335809905,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trump es lo peor que podría pasarle a la extrema derecha La ofensiva militar impulsada por Estados Unidos e Israel contra Irán no solo está reconfigurando el tablero geopolítico de Oriente Próximo. También está provocando algo que pocos esperaban hace apenas unos años: una fractura visible dentro de la extrema derecha europea. Durante más de una década, estos movimientos políticos encontraron en Donald Trump un referente internacional, un modelo de liderazgo agresivo y una narrativa política basada en el choque de civilizaciones.",47,1157,politica,0.0,0.0,0.0,0.0,0.24896644430226325,0.0,0.0,0.0,0.0,0.33267019379539264,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036761294641107,0.0,0.0,0.28943705044350665,0.30824273442387295,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.33924792287435795,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.3036761294641107,0.0,0.0,0.5225092494837849,0.27570892276783415,0.0,0.0
"Manuela León Manuela León nació en 1844 en la comunidad de San Francisco de Macshi. Desde su nacimiento hasta el día de su muerte en 1872, el Ecuador tuvo más de 12 presidentes. Manuela no sabía de ellos. Ninguno de ellos había visitado las comunidades indias de la Sierra Central, excepto para recorrer sus haciendas y contar los indios que en ellas trabajaban. Solo sabía de García Moreno y contra él se levantaron los indios de Chimborazo. Antes de su ejecución, a Manuela León le cortaron el pelo para que aprendiese que la guerra era cosa de hombres.",9,1011,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.676465188044687,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7364746087705036,0.0,0.0,0.0,0.0,0.0,0.0
"Las Islas Azores, un «portaaviones» en mitad del Atlántico para el «U.S. Army and The British Army» desde hace más de 80 años Washington tiene bases militares repartidas por todo el mundo y suele tener un uso bastante «libre de ellas». Sin embargo, el gobierno español ha dicho no a un empleo belicista de las bases de Morón y Rota., obligando de esta forma a Estados Unidos a utilizar las mucho más viejas (históricamente hablando) bases de las Azores, conocidas con el sobrenombre durante la Guerra Fría del 'portaaviones insumergible de Occidente'.",10,722,cultura,0.0,0.0,0.0,0.0,0.3641255409111269,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40795161338942915,0.0,0.40795161338942915,0.44414111794386707,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4179731613099805,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40323771710768297,0.0,0.0
¡Disparados...! Viñeta de Ferran Martín y la paradoja del surtidor de gasolina,25,5744,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Trump reconoce que EEUU hace caja con el bloqueo del estrecho de Ormuz: “Cuando los precios del petróleo suben ganamos mucho dinero” Donald Trump parece frotarse las manos con el bloqueo del estrecho de Ormuz. El presidente de EEUU ha reconocido este jueves que están haciendo caja con la escalada de precios del petróleo: “EEUU es el mayor productor de petróleo del mundo, con gran diferencia; por lo tanto, cuando los precios del petróleo suben, ganamos mucho dinero”.",83,600,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.24862408614991813,0.0,0.7606200348814955,0.0,0.0,0.0,0.0,0.0,0.2463062155375541,0.0,0.2269551092394993,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2135833424372894,0.0,0.0,0.0,0.0,0.0,0.22216700125195407,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.39050202597256184,0.0,0.0,0.0
"La nueva aritmética de la guerra La tesis de Policy Tensor es sencilla en su formulación y preocupante en sus consecuencias. Estados Unidos se enfrenta a una derrota estratégica en el Golfo. No una derrota en el sentido tradicional de ejércitos derrotados o capitales conquistadas, sino algo más sutil y quizás más profundo: la incapacidad de lograr sus objetivos militares antes de que los costes acumulados —económicos, políticos y globales— se vuelvan insoportables. O, dicho en los términos que utiliza el autor: si Irán puede mantener sus ataques contra las monarquías petrolera",53,2233,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38967472326136243,0.0,0.0,0.0,0.4043505427158834,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4152925602381079,0.0,0.0,0.38967472326136243,0.0,0.46041553550586256,0.0,0.0,0.0,0.0,0.0,0.3851720171344995,0.0,0.0
"Wyoming sugiere cambiar el nombre del libro de Mayor Oreja de 'Una verdad incómoda' a ""'Una mentira de mierda'"" ""Este 11M Mayor Oreja y Aznar han decidido conmemorar no el atentado sino la teoría de la conspiración"", reflexiona, ""la mayor infamia que se llevó a cabo en este país"". ""Y todo para dos cosas: no aceptar unos resultados electorales que los sacó del poder y no asumir responsabilidades de un atentado consecuencia de una guerra ilegal en la que nos metió, precisamente, el señor Aznar"".",36,863,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5029926550898653,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4481333483160631,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5155761834966557,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5294866287865111,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Casi todas las motos del mundo usan el mismo tipo de chasis. Fue idea de un ingeniero español al que tomaron por loco En el mundo de la moto hay autoridades. Y luego está Antonio Cobas. Pero empecemos por lo terrenal, para que muchos entiendan de quién hablamos",39,4548,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
Paraguas con papel impermeabilizado [CHN] El artesano LuLei muestra el proceso de dos meses para crear un paraguas con técnicas tradicionales.,16,1055,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Cinco curiosidades divertidas y poco conocidas de la historia de los CD, contadas por uno de los ingenieros que lo inventaron En La historia del disco compacto (1998) Kees Schouhamer Immink, uno de los ingenieros de Philips, dejó escritas algunas perlas de sabiduría que, desde la distancia que dan muchas décadas, permiten entender por qué los discos compactos (CD) son como son. ¿Por qué tienen ese tamaño? ¿Cómo se tomaron las decisiones de diseño? ¿De dónde vino la idea? Aunque hoy nos parezca un chisme demasiado físico e incluso un poco prehistórico estos discos, desarrollados por Philips y lanzados al mercado en 1982, podían haber existido seguramente un poco antes.",29,4059,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.472352727891002,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.8814096099169381,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"El Pentágono excluye a reporteros gráficos por hacer fotografías ""poco favorecedoras"" del secretario de Guerra, Pete Hegseth El Departamento de Guerra de Estados Unidos ha excluido a algunos reporteros gráficos de al menos dos ruedas de prensa sobre la marcha de la guerra contra Irán después de que los medios publicaran imágenes que consideró ""poco favorecedoras"" del secretario Pete Hegseth, según ha informado este miércoles The Washington Post.",30,2051,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.26588235815164946,0.0,0.2800218924528014,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.7484432247480118,0.0,0.0,0.0,0.258876960751615,0.0,0.0,0.0,0.294771397396972,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.27569705446882475,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2465983116842528,0.0,0.0
"Morrissey cancela su concierto en Valencia por ""falta de sueño"" El artista tenía programado un concierto para esta noche en el Palau de les Arts de Valencia, pero lo ha suspendido debido a que ""no pudo dormir ni descansar durante la noche debido al ruido del festival, las voces tecno a todo volumen y los anuncios por megafonía""",53,980,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Irán reitera sus acusaciones contra Israel por ""bombardear monumentos históricos"" y critica el ""silencio"" de UNESCO ""Israel está bombardeando monumentos históricos iraníes que datan del siglo XIV. Varios sitios declarados Patrimonio de la Humanidad por la UNESCO han sido alcanzados"", ha señalado el ministro de Exteriores iraní, Abbas Araqchi, quien ha destacado que ""es natural que un régimen que no durará un siglo odie a las naciones con un pasado antiguo"".",20,497,cultura,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.38767061814303,0.8257177248669099,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.40975813679439616,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"BullshitBench: modelos de IA que responden preguntas sin sentido [ENG] Esta comparación entre diferentes agentes de inteligencia artificial mide si los modelos detectan premisas incumplidas, señalan directamente las tonterías y evitan continuar con confianza con suposiciones inválidas.",33,1871,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5837706824416888,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6062194500336361,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5401016281427792,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"EEUU ha cerrado el grifo de las imágenes satelitales de la guerra de Irán. Solución de la comunidad OSINT: pasarse a China Ante el apagón de Planet Labs, condicionada por la censura militar norteamericana hay una empresa que sigue ofreciendo imágenes satelitales casi en tiempo real. Se trata de Mizar Vision, una startup china con sede en Shanghái que no cuenta con sus propios satélites, sino que compra imágenes comerciales. Su valor es que aplica una capa de IA que detecta, geolocaliza y etiqueta activos militares casi en tiempo real y las publica en Weibo, la red social china.",28,2847,tecnología,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.4376850080121886,0.4421972914189096,0.0,0.0,0.0,0.0,0.0,0.3598676458253619,0.0,0.0,0.4039216972689418,0.3734208795415611,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.425197337608135,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"“Si la guerra en Irán se prolonga un mes, va a faltar el 40% del petróleo exportable” ""único que pueden hacer los Estados en esa situación de prolongación del conflicto(...)es empezar a racionar. Y eso, en un sistema capitalista como este, es una catástrofe sin paliativos.Y eso, en un sistema capitalista como este, es una catástrofe sin paliativos. Implicaría el cierre de muchas empresas, encarecimiento de productos, incluso podría llegar a haber problemas con los alimentos(...)Si esto sigue así de aquí a un mes, entramos en una depresión económica como seguramente no se ha visto nunca, incluso mayor que la de 1929.",79,1554,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.2901630319623944,0.0,0.0,0.0,0.30109107018313447,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5803260639247888,0.0,0.0,0.6988356329409136,0.0,0.0,0.0,0.0,0.0,0.0,0.0
"Vito Quiles intenta reventar un acto por las víctimas del 11M en Vallecas: “¡Fuera los fascistas!” Después de vivirse algunos momentos de tensión, la Policía Nacional intervino para separar a las personas que participaban del recuerdo y que plantaron cara a Quiles al grito de “¡Fuera los fascistas!”. Tras algunos unos minutos de interrupción, el agitador fue apartado por los asistentes y el acto pudo continuar.",88,1486,politica,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5857582289673605,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.6120746191871462,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.5312739008684044,0.0,0.0,0.0,0.0
